"","video_id","channel_id","period1Comments","period2Comments","period3Comments","period4Comments","period5Comments","period1Likes","period2Likes","period3Likes","period4Likes","period5Likes","period1Disikes","period2Dislikes","period3Dislikes","period4Dislikes","period5Dislikes","period1Views","period2Views","period3Views","period4Views","period5Views","officialBrandContent","Brand"
"898","6nLqhUzXjf0","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,FALSE,"ShockTop"
"899","hDsG2CIBiMc","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"900","GC8DDfTUJDU","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"ShockTop"
"901","KIQL6vyEW4k","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"902","rE9WyeWCe2c","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"903","CiARn901r6s","UCFfb5ZgPEBMn75sDQFPVEVw",0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,15,13,FALSE,"ShockTop"
"904","0ppZvkUdBYk","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"905","DmnE4MdHnbo","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"906","R7kPd0aqODs","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"907","VwsaJ0svZs8","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,FALSE,"ShockTop"
"908","fn6a_hmjpD0","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"909","pTeRG4-wPuM","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"910","pCA7hNhLtfA","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"911","usWbeX2Sxwo","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"912","1oJJ5Eg3FPE","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"913","Ddw_Q-fP6t0","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"914","SeQcqZMCTEg","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,FALSE,"ShockTop"
"915","UEnj_dhARUA","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"916","TxNDU0amrek","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"917","Hmxnoe-mzQo","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"918","Tu-23TgbtDI","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,FALSE,"ShockTop"
"919","8gbB0vOxnl8","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,FALSE,"ShockTop"
"920","NrxzRY6KiVA","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"ShockTop"
"921","VHQuWcD0YMw","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,FALSE,"ShockTop"
"922","8_BsAqrf48E","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,46,FALSE,"ShockTop"
"923","rUIVPrNGmXs","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,FALSE,"ShockTop"
"924","d8hpm27MFgk","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"925","2yLmrcQLNUY","UCpfUlFZlM1yfcJG5dl9fwyg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1736,TRUE,"ShockTop"
"926","m4A0eSlYCXs","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,FALSE,"ShockTop"
"927","H0MbrVPD5uA","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"ShockTop"
"928","5c86MO64pKg","UCnCTXAS_8-kFmLeo7Wl6giw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"929","aTKP-pG5StY","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"930","coZ8SrNvmH8","UC0I3HCUCHfVLAw9tlfCoh4Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"931","x4B8Lf9yETs","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,FALSE,"ShockTop"
"932","afV7LL0QT6Y","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"933","MM-7GgDeLLk","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"934","jgHQPXNNCHM","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"935","D0xZ8IDxsl4","UC0I3HCUCHfVLAw9tlfCoh4Q",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,FALSE,"ShockTop"
"936","M6Rcrrtg4WM","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"937","XUysDmixDAw","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,FALSE,"ShockTop"
"938","nf_SRsjXo8w","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"939","oquzuh-3rM4","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,219,FALSE,"ShockTop"
"940","7U4kUU_ba7k","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,FALSE,"ShockTop"
"941","iHgoX2STobE","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"942","qTua-C1EvoE","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,FALSE,"ShockTop"
"943","ab_OoCQDfx8","UC0I3HCUCHfVLAw9tlfCoh4Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,FALSE,"ShockTop"
"944","xQwOUSf0XjE","UCIZSqPHF-R9m3X5o0VPKFdg",0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,352,86,FALSE,"ShockTop"
"945","FvRFt-TEgD8","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"946","juHjzflHpf0","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"947","NsmpdvAPT3Q","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,FALSE,"ShockTop"
"948","g4bpA2WzqmY","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"949","FAYtELO7eb4","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"950","UMnbv-WWyyw","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"951","yh_U7JnNVJM","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,FALSE,"ShockTop"
"952","cmgi0vZOCHc","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,FALSE,"ShockTop"
"953","gZwe5hEcuKM","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"954","kskMNAOek2E","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,FALSE,"ShockTop"
"955","MBcwCtTesQg","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"956","ZfTgFHxWccY","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"957","pwZyFyvDOk0","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"958","mt1NLuumP-U","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"959","P0gncU9ZU9E","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"960","WUswCP8Xja8","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"961","UQdICQGloQ8","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"962","45Ibo7YUKwM","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"963","yTVDE5VoT4U","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"964","R6w_LSDc1Wk","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"965","eHjoVpFMNrU","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"966","9lhZqKmkqN4","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"967","rkxS9nziP34","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,FALSE,"ShockTop"
"968","BeJlYPhVcyQ","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"969","JzeUlM1SVdA","UCSOM8WeZxMXxKW2Qx9XKJhQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"970","GpVwkhsSfnE","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,FALSE,"ShockTop"
"971","Dvte2ks_zg8","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"972","MNd4TLIKPik","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"ShockTop"
"973","iFdqpP8ePU8","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"974","VVse1QMFkVc","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"975","SSl7l6sUGKM","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"976","eXmHiaFAN4c","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"977","ji3RhkQBSWg","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"978","a1YoMLhS-0o","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"979","wFK1UQsYDGk","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,FALSE,"ShockTop"
"980","e-YPvO0jMuE","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,"ShockTop"
"981","7b91RMAh81I","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"982","IYaOeEoanyI","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"983","rcIXnEXxya0","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"984","mMEy__wOGcU","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,FALSE,"ShockTop"
"985","tUKJVw3hnE8","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"986","q_038y-PHdI","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,FALSE,"ShockTop"
"987","VWF_sqlUkco","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,FALSE,"ShockTop"
"988","3jsT6MPi1F8","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"989","J9Ckpt58Bmk","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,FALSE,"ShockTop"
"990","y5BXN1-MXJ0","UCSOM8WeZxMXxKW2Qx9XKJhQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"991","NLoTxbCv4uA","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"992","P52m1S_6rb8","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,FALSE,"ShockTop"
"993","Hn90LVQAE3Y","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,FALSE,"ShockTop"
"994","EopK_rBExvY","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"995","pRuAy1L_YLg","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"996","Iy50Foaz9IY","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,FALSE,"ShockTop"
"997","M8h05cND424","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,FALSE,"ShockTop"
"998","7mh4Z6tRtAw","UC0I3HCUCHfVLAw9tlfCoh4Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"999","Fjq3ZRNmKTk","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"1000","tUAoX_xYbHg","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1001","eWOz7LqDRkg","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,FALSE,"ShockTop"
"1002","irxonWtCOkQ","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1003","7UA0cTPrN-k","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1004","ug64FCgrQl4","UCpfUlFZlM1yfcJG5dl9fwyg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1965,TRUE,"ShockTop"
"1005","TDNkvBDaD4Q","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"1006","yL5KNDVh6rM","UCSOM8WeZxMXxKW2Qx9XKJhQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,FALSE,"ShockTop"
"1007","aqaJceojotI","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,FALSE,"ShockTop"
"1008","CU_MNvQy6ug","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1009","xGYxNC83shE","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,FALSE,"ShockTop"
"1010","X-e-wheygjY","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"1011","1HL9brb3F7E","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1012","6pwb8mA-eMU","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1013","UNeC-DeStbc","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"1014","avWm9iBdVOU","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1015","2ltHC6V_Upc","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1016","nNiVh7B9Tzg","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"1017","YVg7tJ77gXc","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1018","bgklj6rxJLQ","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,FALSE,"ShockTop"
"1019","rNlLXH3mLjQ","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"ShockTop"
"1020","6ivk60KL_wo","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1021","ppEh4hH_Pus","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"1022","FO8N57V0_8g","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1023","2D8AKPPaSRk","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,52,FALSE,"ShockTop"
"1024","tntCOyRzOPE","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1025","bZ3KnRY1Mc8","UC9g4s5S2etBnUxpzSVaABbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,FALSE,"ShockTop"
"1026","Yjv91_5_9xc","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,FALSE,"ShockTop"
"1027","zKwxV564de4","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1028","VNuBCm3q868","UCXc7tN_SJuXjSeWzjuCogig",0,0,0,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,219,3861,FALSE,"ShockTop"
"1029","G7FjTAL_gLk","UCO2Vt-q-8aFRrvcDDa2mQ1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,FALSE,"ShockTop"
"1030","bf906w-tY5c","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,"ShockTop"
"1031","uiwDOiVocx4","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1032","zDVIlt3TBs0","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,FALSE,"ShockTop"
"1033","pw3NB_qJAI4","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"1034","pYJUyuXkLeQ","UC1k5e5utc26AEz54AYqmzsA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1035","aiupga8c5iM","UCFt88a0QZwhwXZgMWfOLGDQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1036","6KnT9op2LvA","UCtrDh3rhT-sApCdAqEu2ZYQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1037","TXfilA93vGw","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"1038","DnrwefEPNJU","UCK4aXIgVvvEi1iq55Yxt0vw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,FALSE,"ShockTop"
"1039","YwRN3lVdQSE","UCcpx8U6Mudy85g11HrtyqqA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"ShockTop"
"1040","lgeX81kSu1Y","UC8GhlAUILHIhM2-Svow5DBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1041","vPF5sL9D5fc","UC-vzoAWupeDa9D-X7zGguyw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1042","se_3z3w8oEw","UC9FLmbfze5sgUpyiBiDWdOg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
"1043","Dk1ZK5ZEgkI","UCnCTXAS_8-kFmLeo7Wl6giw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"ShockTop"
"1044","nl7ERYPbPY4","UCkdUTITZJuLC_eE1WJqVrzA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"ShockTop"
"1045","93owkYYKMBM","UCqMVhsJJ4D8qnBEmrK71UGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"ShockTop"
"1046","XpWhISDzI7Y","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FALSE,"ShockTop"
"1047","SOMTzsEs8tc","UCWwnwso77dqf2r1eZJnGp6w",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,"ShockTop"
